route_id,service_id,trip_id,trip_headsign,trip_long_name,direction_code,shape_id,wheelchair_accessible
c35b548d90857ab812ab9554034b97d3,252183,1827806,Väike-Õismäe parkla,Priisle - Väike-Õismäe,B>A,34847,1
c35b548d90857ab812ab9554034b97d3,252183,1827808,Väike-Õismäe parkla,Priisle - Väike-Õismäe,B>A,34847,1
c35b548d90857ab812ab9554034b97d3,252183,1827810,Väike-Õismäe parkla,Priisle - Väike-Õismäe,B>A,34847,1
c35b548d90857ab812ab9554034b97d3,252183,1827812,Väike-Õismäe parkla,Priisle - Väike-Õismäe,B>A,34847,1
c35b548d90857ab812ab9554034b97d3,252183,1827814,Väike-Õismäe parkla,Priisle - Väike-Õismäe,B>A,34847,1
c35b548d90857ab812ab9554034b97d3,252183,1827816,Väike-Õismäe parkla,Priisle - Väike-Õismäe,B>A,34847,1
c35b548d90857ab812ab9554034b97d3,252183,1827818,Väike-Õismäe parkla,Priisle - Väike-Õismäe,B>A,34847,1
71258d372d14b5888359b0a6dcca07f0,252230,1828248,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252230,1828250,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252230,1828254,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252230,1828256,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252231,1828260,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252231,1828262,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252231,1828264,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252231,1828266,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252231,1828268,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252231,1828270,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252231,1828272,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252231,1828274,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252232,1828278,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252232,1828280,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252232,1828282,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252232,1828284,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252232,1828286,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252232,1828288,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252232,1828290,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252232,1828292,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252233,1828297,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252233,1828299,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252233,1828301,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252233,1828303,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252233,1828305,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252233,1828307,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252233,1828309,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252233,1828311,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252234,1828315,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252234,1828317,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252234,1828319,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252234,1828321,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252234,1828323,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252234,1828325,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252234,1828327,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252234,1828329,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252235,1828333,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252235,1828335,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252235,1828340,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252235,1828342,Lennujaam (airport),Viimsi keskus -  Lennujaam,A>B,48908,1
71258d372d14b5888359b0a6dcca07f0,252230,1828247,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252230,1828249,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252230,1828253,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252230,1828255,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252231,1828259,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252231,1828261,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252231,1828263,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252231,1828265,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252231,1828267,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252231,1828269,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252231,1828271,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252231,1828273,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828277,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828279,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828281,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828283,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828285,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828287,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828289,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828291,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252232,1828293,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252233,1828296,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252233,1828298,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252233,1828300,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252233,1828302,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252233,1828304,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252233,1828306,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252233,1828308,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252233,1828310,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252234,1828314,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252234,1828316,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252234,1828318,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252234,1828320,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252234,1828322,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252234,1828324,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252234,1828326,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252234,1828328,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252235,1828332,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252235,1828334,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252235,1828339,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
71258d372d14b5888359b0a6dcca07f0,252235,1828341,Viimsi keskus 2,Lennujaam  -  Viimsi keskus,B>A,48909,1
8c134198673965ec92644ee9cd9a5bba,252240,1828380,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252240,1828382,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252240,1828384,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252240,1828386,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252240,1828388,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252240,1828390,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252241,1828395,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252241,1828397,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252241,1828399,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252241,1828401,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252241,1828403,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252241,1828405,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252241,1828407,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252240,1828379,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252240,1828381,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252240,1828383,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252240,1828385,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252240,1828387,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252240,1828389,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252240,1828391,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252241,1828394,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252241,1828396,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252241,1828398,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252241,1828400,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252241,1828402,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252241,1828404,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252241,1828406,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252254,1828423,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252254,1828425,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252254,1828427,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252254,1828429,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252254,1828431,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252254,1828433,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252255,1828438,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252255,1828440,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252255,1828442,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252255,1828444,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252255,1828446,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252255,1828448,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252255,1828450,Laagri alevik,Viru keskus - Laagri alevik,A>B,60225,1
8c134198673965ec92644ee9cd9a5bba,252254,1828422,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252254,1828424,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252254,1828426,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252254,1828428,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252254,1828430,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252254,1828432,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252254,1828434,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252255,1828437,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252255,1828439,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252255,1828441,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252255,1828443,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252255,1828445,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252255,1828447,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
8c134198673965ec92644ee9cd9a5bba,252255,1828449,A. Laikmaa,Laagri alevik - Viru keskus,B>A,60226,1
fa476c821438e73070e384f123fda303,252256,1828452,Jõgeva,Jõgeva - Siimusti - Jõgeva,A>C,58589,0
fa476c821438e73070e384f123fda303,252256,1828453,Jõgeva,Jõgeva - Siimusti - Jõgeva,A>C,58589,0
fa476c821438e73070e384f123fda303,252256,1828454,Jõgeva,Jõgeva - Siimusti - Jõgeva,A>C,58589,0
fa476c821438e73070e384f123fda303,252257,1828455,Jõgeva,Jõgeva - Siimusti - Jõgeva,A>C,58589,0
408b15115ae15b64e992630e1b1be251,252258,1828456,Jõgeva,Jõgeva - Siimusti - Jõgeva,A>B,58352,0
408b15115ae15b64e992630e1b1be251,252259,1828457,Jõgeva,Jõgeva - Siimusti - Jõgeva,A>B,58352,0
0b92f03ae2e4e07d7f298d8e276c1423,252264,1828532,Põltsamaa,Jõgeva - Aidu - Lahavere - Tapiku - Kalana - Pauastvere - Põltsamaa,A>B1,64535,0
c4d1cb032babcad583201f859d58a9ce,252265,1890498,Narva,Ahtme - Jõhvi - Sillamäe - Narva,A>B,63260,0
c4d1cb032babcad583201f859d58a9ce,252265,1890499,Ahtme kaubakeskus,Narva - Sillamäe - Jõhvi - Ahtme,B7>A7,,0
4992588bea2465a4849ef783d2a2cf1a,252267,1828536,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828538,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828542,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828544,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828546,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828550,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828552,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828556,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828558,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828560,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828564,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828566,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828570,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828572,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828574,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828577,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828579,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828581,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828585,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828587,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828589,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828594,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828596,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828600,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828602,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828604,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828608,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828612,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828614,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828616,Vana-Pääsküla,Viru keskus - Vana-Pääsküla,A>B,9174,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828537,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828539,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828543,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828545,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252267,1828547,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828551,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828553,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828557,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252268,1828559,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828563,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828565,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828571,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252269,1828573,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828578,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828580,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828586,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828588,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252270,1828590,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828593,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828595,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828597,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828601,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252271,1828603,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828607,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828609,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828613,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828615,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
4992588bea2465a4849ef783d2a2cf1a,252272,1828617,A. Laikmaa,Vana-Pääsküla - Viru keskus,B>A,9175,1
3a943cf01669397008fc44507e2ef010,252300,1828968,Jõgeva,Jõgeva - Aidu - Lahavere - Tapiku - Jõgeva,A>B1>A,64536,0
187e519f2acffaf98587301358f7d0d0,252301,1828970,Priisle,Väike-Õismäe - Priisle,A>B,53288,1
187e519f2acffaf98587301358f7d0d0,252301,1828972,Priisle,Väike-Õismäe - Priisle,A>B,53288,1
187e519f2acffaf98587301358f7d0d0,252301,1828974,Priisle,Väike-Õismäe - Priisle,A>B,53288,1
187e519f2acffaf98587301358f7d0d0,252301,1828976,Priisle,Väike-Õismäe - Priisle,A>B,53288,1
187e519f2acffaf98587301358f7d0d0,252301,1828978,Priisle,Väike-Õismäe - Priisle,A>B,53288,1
187e519f2acffaf98587301358f7d0d0,252301,1828980,Priisle,Väike-Õismäe - Priisle,A>B,53288,1
187e519f2acffaf98587301358f7d0d0,252302,1828984,Priisle,Väike-Õismäe - Priisle,A>B,53288,1
187e519f2acffaf98587301358f7d0d0,252302,1828986,Priisle,Väike-Õismäe - Priisle,A>B,53288,1
