fare_id,route_id,origin_id,destination_id
45,8b6787a239c1bc11a90e53292b242330,20250,23830
45,8b6787a239c1bc11a90e53292b242330,21100,20446
45,8b6787a239c1bc11a90e53292b242330,24849,22322
45,8b6787a239c1bc11a90e53292b242330,27319,129451
45,8b6787a239c1bc11a90e53292b242330,31875,23233
45,8b6787a239c1bc11a90e53292b242330,26406,22289
45,8b6787a239c1bc11a90e53292b242330,32625,20249
45,8b6787a239c1bc11a90e53292b242330,30532,80261
45,8b6787a239c1bc11a90e53292b242330,26406,27191
45,8b6787a239c1bc11a90e53292b242330,23830,31399
45,8b6787a239c1bc11a90e53292b242330,26506,30532
45,8b6787a239c1bc11a90e53292b242330,24849,20232
45,8b6787a239c1bc11a90e53292b242330,147475,20925
45,8b6787a239c1bc11a90e53292b242330,31994,29163
45,8b6787a239c1bc11a90e53292b242330,20250,28689
45,8b6787a239c1bc11a90e53292b242330,20232,80261
45,8b6787a239c1bc11a90e53292b242330,23820,22881
45,8b6787a239c1bc11a90e53292b242330,20379,80261
45,8b6787a239c1bc11a90e53292b242330,26506,22322
45,8b6787a239c1bc11a90e53292b242330,32625,126785
45,8b6787a239c1bc11a90e53292b242330,31875,21912
45,8b6787a239c1bc11a90e53292b242330,23282,21908
45,8b6787a239c1bc11a90e53292b242330,20249,20036
45,8b6787a239c1bc11a90e53292b242330,29991,138975
45,8b6787a239c1bc11a90e53292b242330,22290,22289
45,8b6787a239c1bc11a90e53292b242330,24849,30532
45,8b6787a239c1bc11a90e53292b242330,31992,29530
45,8b6787a239c1bc11a90e53292b242330,22290,27191
45,8b6787a239c1bc11a90e53292b242330,20249,27902
45,8b6787a239c1bc11a90e53292b242330,29160,25884
45,8b6787a239c1bc11a90e53292b242330,30918,22321
45,8b6787a239c1bc11a90e53292b242330,20250,24849
45,8b6787a239c1bc11a90e53292b242330,26506,80261
45,8b6787a239c1bc11a90e53292b242330,129451,23282
45,8b6787a239c1bc11a90e53292b242330,31992,147475
45,8b6787a239c1bc11a90e53292b242330,23282,22289
45,8b6787a239c1bc11a90e53292b242330,28689,31399
45,8b6787a239c1bc11a90e53292b242330,24875,137771
45,8b6787a239c1bc11a90e53292b242330,20232,22322
45,8b6787a239c1bc11a90e53292b242330,23282,27191
45,8b6787a239c1bc11a90e53292b242330,20201,25884
45,8b6787a239c1bc11a90e53292b242330,31875,27194
45,8b6787a239c1bc11a90e53292b242330,138259,20925
45,8b6787a239c1bc11a90e53292b242330,31968,22282
45,8b6787a239c1bc11a90e53292b242330,147473,138975
45,8b6787a239c1bc11a90e53292b242330,20232,30532
45,8b6787a239c1bc11a90e53292b242330,30532,22322
45,8b6787a239c1bc11a90e53292b242330,29160,22290
45,8b6787a239c1bc11a90e53292b242330,31875,31968
45,8b6787a239c1bc11a90e53292b242330,25884,27191
45,8b6787a239c1bc11a90e53292b242330,24849,80261
45,8b6787a239c1bc11a90e53292b242330,137771,128625
45,8b6787a239c1bc11a90e53292b242330,27194,22282
45,8b6787a239c1bc11a90e53292b242330,30138,128625
45,8b6787a239c1bc11a90e53292b242330,26406,21908
45,8b6787a239c1bc11a90e53292b242330,20133,30918
45,8b6787a239c1bc11a90e53292b242330,22322,80261
45,8b6787a239c1bc11a90e53292b242330,32625,29991
45,8b6787a239c1bc11a90e53292b242330,20201,22290
45,8b6787a239c1bc11a90e53292b242330,30138,20201
45,8b6787a239c1bc11a90e53292b242330,20250,20379
45,8b6787a239c1bc11a90e53292b242330,137771,20201
45,8b6787a239c1bc11a90e53292b242330,31968,23421
45,8b6787a239c1bc11a90e53292b242330,27194,22321
45,8b6787a239c1bc11a90e53292b242330,31875,80261
45,8b6787a239c1bc11a90e53292b242330,31968,128063
45,8b6787a239c1bc11a90e53292b242330,30138,29920
45,8b6787a239c1bc11a90e53292b242330,30654,21908
45,8b6787a239c1bc11a90e53292b242330,31968,22321
45,8b6787a239c1bc11a90e53292b242330,28689,30918
45,8b6787a239c1bc11a90e53292b242330,23820,22290
45,8b6787a239c1bc11a90e53292b242330,29991,22289
45,8b6787a239c1bc11a90e53292b242330,31994,28689
45,8b6787a239c1bc11a90e53292b242330,20250,29163
45,8b6787a239c1bc11a90e53292b242330,21908,20379
45,8b6787a239c1bc11a90e53292b242330,137771,29920
45,8b6787a239c1bc11a90e53292b242330,22322,27194
45,8b6787a239c1bc11a90e53292b242330,29991,27191
45,8b6787a239c1bc11a90e53292b242330,24849,27194
45,8b6787a239c1bc11a90e53292b242330,20232,21912
45,8b6787a239c1bc11a90e53292b242330,147473,21908
45,8b6787a239c1bc11a90e53292b242330,126564,21908
45,8b6787a239c1bc11a90e53292b242330,27319,30526
45,8b6787a239c1bc11a90e53292b242330,20250,20995
45,8b6787a239c1bc11a90e53292b242330,27902,123834
45,8b6787a239c1bc11a90e53292b242330,21912,147475
45,8b6787a239c1bc11a90e53292b242330,123834,20925
45,8b6787a239c1bc11a90e53292b242330,31994,23830
45,8b6787a239c1bc11a90e53292b242330,26406,138975
45,8b6787a239c1bc11a90e53292b242330,20036,138259
45,8b6787a239c1bc11a90e53292b242330,129451,21100
45,8b6787a239c1bc11a90e53292b242330,30918,22282
45,8b6787a239c1bc11a90e53292b242330,24875,29530
45,8b6787a239c1bc11a90e53292b242330,23820,25884
45,8b6787a239c1bc11a90e53292b242330,20232,23233
45,8b6787a239c1bc11a90e53292b242330,26506,27194
45,8b6787a239c1bc11a90e53292b242330,20133,31399
45,8b6787a239c1bc11a90e53292b242330,31875,30532
45,8b6787a239c1bc11a90e53292b242330,147473,22289
45,8b6787a239c1bc11a90e53292b242330,126564,22289
45,8b6787a239c1bc11a90e53292b242330,20201,22881
45,8b6787a239c1bc11a90e53292b242330,137771,30654
45,8b6787a239c1bc11a90e53292b242330,30138,30654
45,8b6787a239c1bc11a90e53292b242330,24849,21912
45,8b6787a239c1bc11a90e53292b242330,20232,27194
45,8b6787a239c1bc11a90e53292b242330,147473,27191
45,8b6787a239c1bc11a90e53292b242330,126564,27191
45,8b6787a239c1bc11a90e53292b242330,31994,20379
45,8b6787a239c1bc11a90e53292b242330,26506,23233
45,8b6787a239c1bc11a90e53292b242330,20379,27194
45,8b6787a239c1bc11a90e53292b242330,32625,20446
45,8b6787a239c1bc11a90e53292b242330,24875,147475
45,8b6787a239c1bc11a90e53292b242330,23830,30918
45,8b6787a239c1bc11a90e53292b242330,31875,20232
45,8b6787a239c1bc11a90e53292b242330,137771,147473
45,8b6787a239c1bc11a90e53292b242330,137771,126564
45,8b6787a239c1bc11a90e53292b242330,29160,22881
45,8b6787a239c1bc11a90e53292b242330,31992,137771
45,8b6787a239c1bc11a90e53292b242330,30138,147473
45,8b6787a239c1bc11a90e53292b242330,30138,126564
45,8b6787a239c1bc11a90e53292b242330,31994,24849
45,8b6787a239c1bc11a90e53292b242330,31875,26506
45,8b6787a239c1bc11a90e53292b242330,31968,28345
45,8b6787a239c1bc11a90e53292b242330,24849,23233
45,8b6787a239c1bc11a90e53292b242330,26506,21912
45,8b6787a239c1bc11a90e53292b242330,21908,23830
45,8b6787a239c1bc11a90e53292b242330,27319,123834
45,8b6787a239c1bc11a90e53292b242330,31875,22322
45,8b6787a239c1bc11a90e53292b242330,23282,138975
45,8b6787a239c1bc11a90e53292b242330,27902,30526
45,8b6787a239c1bc11a90e53292b242330,30654,22289
45,8b6787a239c1bc11a90e53292b242330,32625,29160
45,8b6787a239c1bc11a90e53292b242330,20995,147475
45,8b6787a239c1bc11a90e53292b242330,29991,21908
45,8b6787a239c1bc11a90e53292b242330,28345,20925
45,8b6787a239c1bc11a90e53292b242330,30532,27194
45,8b6787a239c1bc11a90e53292b242330,21100,126785
45,8b6787a239c1bc11a90e53292b242330,30654,27191
45,8b6787a239c1bc11a90e53292b242330,28689,23233
45,8b6787a239c1bc11a90e53292b242330,20201,20446
45,8b6787a239c1bc11a90e53292b242330,31399,80261
45,8b6787a239c1bc11a90e53292b242330,20133,22322
45,8b6787a239c1bc11a90e53292b242330,27319,138259
45,8b6787a239c1bc11a90e53292b242330,32625,23820
45,8b6787a239c1bc11a90e53292b242330,26406,27902
45,8b6787a239c1bc11a90e53292b242330,31968,147475
45,8b6787a239c1bc11a90e53292b242330,32625,22881
45,8b6787a239c1bc11a90e53292b242330,28689,24875
45,8b6787a239c1bc11a90e53292b242330,137771,23282
45,8b6787a239c1bc11a90e53292b242330,30138,23282
45,8b6787a239c1bc11a90e53292b242330,23820,126785
45,8b6787a239c1bc11a90e53292b242330,23233,28345
45,8b6787a239c1bc11a90e53292b242330,29160,20446
45,8b6787a239c1bc11a90e53292b242330,20995,28345
45,8b6787a239c1bc11a90e53292b242330,30532,30918
45,8b6787a239c1bc11a90e53292b242330,22321,20925
45,8b6787a239c1bc11a90e53292b242330,128625,20446
45,8b6787a239c1bc11a90e53292b242330,20036,30526
45,8b6787a239c1bc11a90e53292b242330,28689,21912
45,8b6787a239c1bc11a90e53292b242330,29163,22321
45,8b6787a239c1bc11a90e53292b242330,128063,20925
45,8b6787a239c1bc11a90e53292b242330,29530,27319
45,8b6787a239c1bc11a90e53292b242330,20232,30918
45,8b6787a239c1bc11a90e53292b242330,21912,22321
45,8b6787a239c1bc11a90e53292b242330,23421,20925
45,8b6787a239c1bc11a90e53292b242330,21912,128063
45,8b6787a239c1bc11a90e53292b242330,129451,128625
45,8b6787a239c1bc11a90e53292b242330,29163,23421
45,8b6787a239c1bc11a90e53292b242330,20133,30532
45,8b6787a239c1bc11a90e53292b242330,30526,20925
45,8b6787a239c1bc11a90e53292b242330,23830,27194
45,8b6787a239c1bc11a90e53292b242330,21912,23421
45,8b6787a239c1bc11a90e53292b242330,29920,21908
45,8b6787a239c1bc11a90e53292b242330,24875,28345
45,8b6787a239c1bc11a90e53292b242330,129451,20201
45,8b6787a239c1bc11a90e53292b242330,31992,22282
45,8b6787a239c1bc11a90e53292b242330,20249,21908
45,8b6787a239c1bc11a90e53292b242330,29163,128063
45,8b6787a239c1bc11a90e53292b242330,23820,29991
45,8b6787a239c1bc11a90e53292b242330,31875,31399
45,8b6787a239c1bc11a90e53292b242330,24875,22321
45,8b6787a239c1bc11a90e53292b242330,20249,27191
45,8b6787a239c1bc11a90e53292b242330,24875,128063
45,8b6787a239c1bc11a90e53292b242330,29920,27191
45,8b6787a239c1bc11a90e53292b242330,29163,28345
45,8b6787a239c1bc11a90e53292b242330,24875,23421
45,8b6787a239c1bc11a90e53292b242330,20249,22289
45,8b6787a239c1bc11a90e53292b242330,27902,138259
45,8b6787a239c1bc11a90e53292b242330,26506,30918
45,8b6787a239c1bc11a90e53292b242330,21912,28345
45,8b6787a239c1bc11a90e53292b242330,20036,123834
45,8b6787a239c1bc11a90e53292b242330,29920,22289
45,8b6787a239c1bc11a90e53292b242330,31994,20133
45,8b6787a239c1bc11a90e53292b242330,31968,29530
45,8b6787a239c1bc11a90e53292b242330,20995,22321
45,8b6787a239c1bc11a90e53292b242330,23233,22321
45,8b6787a239c1bc11a90e53292b242330,23233,128063
45,8b6787a239c1bc11a90e53292b242330,20995,128063
45,8b6787a239c1bc11a90e53292b242330,28689,27194
45,8b6787a239c1bc11a90e53292b242330,24849,30918
45,8b6787a239c1bc11a90e53292b242330,23233,23421
45,8b6787a239c1bc11a90e53292b242330,20133,80261
45,8b6787a239c1bc11a90e53292b242330,26406,20036
45,8b6787a239c1bc11a90e53292b242330,20995,23421
45,8b6787a239c1bc11a90e53292b242330,23282,25884
45,8b6787a239c1bc11a90e53292b242330,20201,27191
45,8b6787a239c1bc11a90e53292b242330,27902,29163
45,8b6787a239c1bc11a90e53292b242330,147475,29920
45,8b6787a239c1bc11a90e53292b242330,26506,22321
45,8b6787a239c1bc11a90e53292b242330,147473,22881
45,8b6787a239c1bc11a90e53292b242330,138259,126564
45,8b6787a239c1bc11a90e53292b242330,126564,22881
45,8b6787a239c1bc11a90e53292b242330,20201,22289
45,8b6787a239c1bc11a90e53292b242330,20232,28345
45,8b6787a239c1bc11a90e53292b242330,138259,30654
45,8b6787a239c1bc11a90e53292b242330,29160,22289
45,8b6787a239c1bc11a90e53292b242330,26506,128063
45,8b6787a239c1bc11a90e53292b242330,30918,80261
45,8b6787a239c1bc11a90e53292b242330,29160,27191
45,8b6787a239c1bc11a90e53292b242330,24875,30918
45,8b6787a239c1bc11a90e53292b242330,26506,23421
45,8b6787a239c1bc11a90e53292b242330,31968,27194
45,8b6787a239c1bc11a90e53292b242330,31875,22282
45,8b6787a239c1bc11a90e53292b242330,20250,123834
45,8b6787a239c1bc11a90e53292b242330,23282,22290
45,8b6787a239c1bc11a90e53292b242330,126785,20446
45,8b6787a239c1bc11a90e53292b242330,24849,22321
45,8b6787a239c1bc11a90e53292b242330,22322,22321
45,8b6787a239c1bc11a90e53292b242330,28345,128625
45,8b6787a239c1bc11a90e53292b242330,28689,29530
45,8b6787a239c1bc11a90e53292b242330,24849,128063
45,8b6787a239c1bc11a90e53292b242330,20995,30918
45,8b6787a239c1bc11a90e53292b242330,30532,28345
45,8b6787a239c1bc11a90e53292b242330,24849,23421
45,8b6787a239c1bc11a90e53292b242330,30654,22881
45,8b6787a239c1bc11a90e53292b242330,23233,30918
45,8b6787a239c1bc11a90e53292b242330,31968,24875
45,8b6787a239c1bc11a90e53292b242330,26406,25884
45,8b6787a239c1bc11a90e53292b242330,138259,29920
45,8b6787a239c1bc11a90e53292b242330,23820,138975
45,8b6787a239c1bc11a90e53292b242330,147475,147473
45,8b6787a239c1bc11a90e53292b242330,147475,126564
45,8b6787a239c1bc11a90e53292b242330,30532,22321
45,8b6787a239c1bc11a90e53292b242330,31992,31399
45,8b6787a239c1bc11a90e53292b242330,31968,23233
45,8b6787a239c1bc11a90e53292b242330,20249,20446
45,8b6787a239c1bc11a90e53292b242330,29530,23282
45,8b6787a239c1bc11a90e53292b242330,30532,128063
45,8b6787a239c1bc11a90e53292b242330,147475,30654
45,8b6787a239c1bc11a90e53292b242330,29920,20446
45,8b6787a239c1bc11a90e53292b242330,29991,22881
45,8b6787a239c1bc11a90e53292b242330,28689,147475
45,8b6787a239c1bc11a90e53292b242330,27319,29163
45,8b6787a239c1bc11a90e53292b242330,24849,28345
45,8b6787a239c1bc11a90e53292b242330,20232,128063
45,8b6787a239c1bc11a90e53292b242330,22290,25884
45,8b6787a239c1bc11a90e53292b242330,20250,30526
45,8b6787a239c1bc11a90e53292b242330,20232,23421
45,8b6787a239c1bc11a90e53292b242330,137771,27319
45,8b6787a239c1bc11a90e53292b242330,30138,27319
45,8b6787a239c1bc11a90e53292b242330,26406,22290
45,8b6787a239c1bc11a90e53292b242330,128063,21100
45,8b6787a239c1bc11a90e53292b242330,30918,22322
45,8b6787a239c1bc11a90e53292b242330,31968,21912
45,8b6787a239c1bc11a90e53292b242330,29163,30918
45,8b6787a239c1bc11a90e53292b242330,29920,29160
45,8b6787a239c1bc11a90e53292b242330,31994,129451
45,8b6787a239c1bc11a90e53292b242330,20249,29160
45,8b6787a239c1bc11a90e53292b242330,123834,128625
45,8b6787a239c1bc11a90e53292b242330,27319,20995
45,8b6787a239c1bc11a90e53292b242330,23421,21100
45,8b6787a239c1bc11a90e53292b242330,26506,28345
45,8b6787a239c1bc11a90e53292b242330,30526,21100
45,8b6787a239c1bc11a90e53292b242330,21912,30918
45,8b6787a239c1bc11a90e53292b242330,20379,22321
45,8b6787a239c1bc11a90e53292b242330,20232,22321
45,8b6787a239c1bc11a90e53292b242330,23830,22321
45,8b6787a239c1bc11a90e53292b242330,29530,30654
45,8b6787a239c1bc11a90e53292b242330,147475,23282
45,8b6787a239c1bc11a90e53292b242330,20249,23820
45,8b6787a239c1bc11a90e53292b242330,20995,21912
45,8b6787a239c1bc11a90e53292b242330,24875,23233
45,8b6787a239c1bc11a90e53292b242330,138975,20379
45,8b6787a239c1bc11a90e53292b242330,31992,80261
45,8b6787a239c1bc11a90e53292b242330,20249,22881
45,8b6787a239c1bc11a90e53292b242330,25884,126785
45,8b6787a239c1bc11a90e53292b242330,29163,27194
45,8b6787a239c1bc11a90e53292b242330,29920,22881
45,8b6787a239c1bc11a90e53292b242330,26506,147475
45,8b6787a239c1bc11a90e53292b242330,29530,147473
45,8b6787a239c1bc11a90e53292b242330,29530,126564
45,8b6787a239c1bc11a90e53292b242330,21912,27194
45,8b6787a239c1bc11a90e53292b242330,29991,20446
45,8b6787a239c1bc11a90e53292b242330,23282,126785
45,8b6787a239c1bc11a90e53292b242330,20995,23233
45,8b6787a239c1bc11a90e53292b242330,24875,21912
45,8b6787a239c1bc11a90e53292b242330,31399,22282
45,8b6787a239c1bc11a90e53292b242330,28689,28345
45,8b6787a239c1bc11a90e53292b242330,24849,147475
45,8b6787a239c1bc11a90e53292b242330,26406,29991
45,8b6787a239c1bc11a90e53292b242330,28345,21100
45,8b6787a239c1bc11a90e53292b242330,32625,21908
45,8b6787a239c1bc11a90e53292b242330,29991,29160
45,8b6787a239c1bc11a90e53292b242330,31968,30918
45,8b6787a239c1bc11a90e53292b242330,28689,22321
45,8b6787a239c1bc11a90e53292b242330,22290,126785
45,8b6787a239c1bc11a90e53292b242330,31992,20232
45,8b6787a239c1bc11a90e53292b242330,31875,137771
45,8b6787a239c1bc11a90e53292b242330,147473,20446
45,8b6787a239c1bc11a90e53292b242330,126564,20446
45,8b6787a239c1bc11a90e53292b242330,20250,138259
45,8b6787a239c1bc11a90e53292b242330,32625,27191
45,8b6787a239c1bc11a90e53292b242330,20133,22282
45,8b6787a239c1bc11a90e53292b242330,30918,31399
45,8b6787a239c1bc11a90e53292b242330,31994,30138
45,8b6787a239c1bc11a90e53292b242330,28689,23421
45,8b6787a239c1bc11a90e53292b242330,29530,29920
45,8b6787a239c1bc11a90e53292b242330,30654,29160
45,8b6787a239c1bc11a90e53292b242330,31992,30532
45,8b6787a239c1bc11a90e53292b242330,32625,22289
45,8b6787a239c1bc11a90e53292b242330,23233,27194
45,8b6787a239c1bc11a90e53292b242330,22321,128625
45,8b6787a239c1bc11a90e53292b242330,28689,128063
45,8b6787a239c1bc11a90e53292b242330,20995,27194
45,8b6787a239c1bc11a90e53292b242330,20232,147475
45,8b6787a239c1bc11a90e53292b242330,29163,23233
45,8b6787a239c1bc11a90e53292b242330,128063,128625
45,8b6787a239c1bc11a90e53292b242330,26406,126785
45,8b6787a239c1bc11a90e53292b242330,31992,22322
45,8b6787a239c1bc11a90e53292b242330,126785,22881
45,8b6787a239c1bc11a90e53292b242330,21912,23233
45,8b6787a239c1bc11a90e53292b242330,147473,29160
45,8b6787a239c1bc11a90e53292b242330,126564,29160
45,8b6787a239c1bc11a90e53292b242330,128063,20201
45,8b6787a239c1bc11a90e53292b242330,20036,29163
45,8b6787a239c1bc11a90e53292b242330,138975,23830
45,8b6787a239c1bc11a90e53292b242330,30526,128625
45,8b6787a239c1bc11a90e53292b242330,129451,20925
45,8b6787a239c1bc11a90e53292b242330,23830,28345
45,8b6787a239c1bc11a90e53292b242330,23421,128625
45,8b6787a239c1bc11a90e53292b242330,31992,26506
45,8b6787a239c1bc11a90e53292b242330,24875,27194
45,8b6787a239c1bc11a90e53292b242330,23421,20201
45,8b6787a239c1bc11a90e53292b242330,30526,20201
45,8b6787a239c1bc11a90e53292b242330,30654,20446
45,8b6787a239c1bc11a90e53292b242330,20036,20379
45,8b6787a239c1bc11a90e53292b242330,29163,22322
45,8b6787a239c1bc11a90e53292b242330,30654,126785
45,8b6787a239c1bc11a90e53292b242330,22289,123834
45,8b6787a239c1bc11a90e53292b242330,21100,27191
45,8b6787a239c1bc11a90e53292b242330,31992,23233
45,8b6787a239c1bc11a90e53292b242330,31968,31399
45,8b6787a239c1bc11a90e53292b242330,29920,25884
45,8b6787a239c1bc11a90e53292b242330,20249,25884
45,8b6787a239c1bc11a90e53292b242330,21912,22322
45,8b6787a239c1bc11a90e53292b242330,27191,123834
45,8b6787a239c1bc11a90e53292b242330,23421,29920
45,8b6787a239c1bc11a90e53292b242330,24875,80261
45,8b6787a239c1bc11a90e53292b242330,30526,29920
45,8b6787a239c1bc11a90e53292b242330,31992,24875
45,8b6787a239c1bc11a90e53292b242330,26406,20446
45,8b6787a239c1bc11a90e53292b242330,27319,20133
45,8b6787a239c1bc11a90e53292b242330,29920,22290
45,8b6787a239c1bc11a90e53292b242330,20249,22290
45,8b6787a239c1bc11a90e53292b242330,31875,29530
45,8b6787a239c1bc11a90e53292b242330,20133,22321
45,8b6787a239c1bc11a90e53292b242330,31992,21912
45,8b6787a239c1bc11a90e53292b242330,20036,24849
45,8b6787a239c1bc11a90e53292b242330,138259,21100
45,8b6787a239c1bc11a90e53292b242330,29163,30532
45,8b6787a239c1bc11a90e53292b242330,20133,23421
45,8b6787a239c1bc11a90e53292b242330,29530,128625
45,8b6787a239c1bc11a90e53292b242330,20995,80261
45,8b6787a239c1bc11a90e53292b242330,28689,22282
45,8b6787a239c1bc11a90e53292b242330,147473,126785
45,8b6787a239c1bc11a90e53292b242330,126564,126785
45,8b6787a239c1bc11a90e53292b242330,20249,26406
45,8b6787a239c1bc11a90e53292b242330,23233,80261
45,8b6787a239c1bc11a90e53292b242330,20133,128063
45,8b6787a239c1bc11a90e53292b242330,26406,29160
45,8b6787a239c1bc11a90e53292b242330,29530,20201
45,8b6787a239c1bc11a90e53292b242330,21912,30532
45,8b6787a239c1bc11a90e53292b242330,22290,20446
45,8b6787a239c1bc11a90e53292b242330,27902,20133
45,8b6787a239c1bc11a90e53292b242330,30526,30654
45,7f8adb23bf002ba673ab0ecf780b5d44,28650,23783
45,7f8adb23bf002ba673ab0ecf780b5d44,87217,22115
45,7f8adb23bf002ba673ab0ecf780b5d44,23555,20314
45,7f8adb23bf002ba673ab0ecf780b5d44,22428,20314
45,7f8adb23bf002ba673ab0ecf780b5d44,28134,26999
45,7f8adb23bf002ba673ab0ecf780b5d44,28776,22145
45,7f8adb23bf002ba673ab0ecf780b5d44,87217,20118
45,7f8adb23bf002ba673ab0ecf780b5d44,87216,129124
45,7f8adb23bf002ba673ab0ecf780b5d44,24975,20341
45,7f8adb23bf002ba673ab0ecf780b5d44,28134,80261
45,7f8adb23bf002ba673ab0ecf780b5d44,20314,20099
45,7f8adb23bf002ba673ab0ecf780b5d44,21299,21784
45,7f8adb23bf002ba673ab0ecf780b5d44,129124,22099
45,7f8adb23bf002ba673ab0ecf780b5d44,20634,129121
45,7f8adb23bf002ba673ab0ecf780b5d44,26999,129124
45,7f8adb23bf002ba673ab0ecf780b5d44,28605,137043
45,7f8adb23bf002ba673ab0ecf780b5d44,29178,125459
45,7f8adb23bf002ba673ab0ecf780b5d44,23791,129121
45,7f8adb23bf002ba673ab0ecf780b5d44,29471,129121
45,7f8adb23bf002ba673ab0ecf780b5d44,129124,23783
45,7f8adb23bf002ba673ab0ecf780b5d44,125459,20099
45,7f8adb23bf002ba673ab0ecf780b5d44,29471,29992
45,7f8adb23bf002ba673ab0ecf780b5d44,28134,125459
45,7f8adb23bf002ba673ab0ecf780b5d44,129121,21784
45,7f8adb23bf002ba673ab0ecf780b5d44,29526,28650
45,7f8adb23bf002ba673ab0ecf780b5d44,29178,80261
45,7f8adb23bf002ba673ab0ecf780b5d44,87217,21299
45,7f8adb23bf002ba673ab0ecf780b5d44,29992,29568
45,7f8adb23bf002ba673ab0ecf780b5d44,28776,23556
45,7f8adb23bf002ba673ab0ecf780b5d44,28650,22099
45,7f8adb23bf002ba673ab0ecf780b5d44,22094,20118
45,7f8adb23bf002ba673ab0ecf780b5d44,27877,129124
45,7f8adb23bf002ba673ab0ecf780b5d44,129122,21791
45,7f8adb23bf002ba673ab0ecf780b5d44,129119,20341
45,7f8adb23bf002ba673ab0ecf780b5d44,23556,22094
45,7f8adb23bf002ba673ab0ecf780b5d44,29471,125459
45,7f8adb23bf002ba673ab0ecf780b5d44,129120,21791
45,7f8adb23bf002ba673ab0ecf780b5d44,23791,125459
45,7f8adb23bf002ba673ab0ecf780b5d44,129124,28650
45,7f8adb23bf002ba673ab0ecf780b5d44,27877,20099
45,7f8adb23bf002ba673ab0ecf780b5d44,29178,129121
45,7f8adb23bf002ba673ab0ecf780b5d44,20341,80261
45,7f8adb23bf002ba673ab0ecf780b5d44,87216,28603
45,7f8adb23bf002ba673ab0ecf780b5d44,28603,28605
45,7f8adb23bf002ba673ab0ecf780b5d44,80261,20099
45,7f8adb23bf002ba673ab0ecf780b5d44,20634,125459
45,7f8adb23bf002ba673ab0ecf780b5d44,29526,23783
45,7f8adb23bf002ba673ab0ecf780b5d44,27877,20392
45,7f8adb23bf002ba673ab0ecf780b5d44,20237,21895
45,7f8adb23bf002ba673ab0ecf780b5d44,137043,24975
45,7f8adb23bf002ba673ab0ecf780b5d44,26999,28603
45,7f8adb23bf002ba673ab0ecf780b5d44,29526,26966
45,7f8adb23bf002ba673ab0ecf780b5d44,29568,137043
45,7f8adb23bf002ba673ab0ecf780b5d44,29992,21784
45,7f8adb23bf002ba673ab0ecf780b5d44,29471,26999
45,7f8adb23bf002ba673ab0ecf780b5d44,23791,26999
45,7f8adb23bf002ba673ab0ecf780b5d44,26999,20099
45,7f8adb23bf002ba673ab0ecf780b5d44,22428,20118
45,7f8adb23bf002ba673ab0ecf780b5d44,21895,20341
45,7f8adb23bf002ba673ab0ecf780b5d44,23555,20118
45,7f8adb23bf002ba673ab0ecf780b5d44,20634,26999
45,7f8adb23bf002ba673ab0ecf780b5d44,87217,20314
45,7f8adb23bf002ba673ab0ecf780b5d44,129123,21791
45,7f8adb23bf002ba673ab0ecf780b5d44,26999,20392
45,7f8adb23bf002ba673ab0ecf780b5d44,22428,22115
45,7f8adb23bf002ba673ab0ecf780b5d44,23555,22115
45,7f8adb23bf002ba673ab0ecf780b5d44,87216,20099
45,7f8adb23bf002ba673ab0ecf780b5d44,27877,28603
45,7f8adb23bf002ba673ab0ecf780b5d44,29471,80261
45,7f8adb23bf002ba673ab0ecf780b5d44,23791,80261
45,7f8adb23bf002ba673ab0ecf780b5d44,28134,129121
45,7f8adb23bf002ba673ab0ecf780b5d44,20237,129119
45,7f8adb23bf002ba673ab0ecf780b5d44,21299,29568
45,7f8adb23bf002ba673ab0ecf780b5d44,87216,20392
45,7f8adb23bf002ba673ab0ecf780b5d44,20634,80261
45,7f8adb23bf002ba673ab0ecf780b5d44,29526,22099
45,7f8adb23bf002ba673ab0ecf780b5d44,20237,21299
45,7f8adb23bf002ba673ab0ecf780b5d44,30751,21791
45,7f8adb23bf002ba673ab0ecf780b5d44,21774,23555
45,7f8adb23bf002ba673ab0ecf780b5d44,28134,24975
45,7f8adb23bf002ba673ab0ecf780b5d44,129119,20312
45,7f8adb23bf002ba673ab0ecf780b5d44,23555,21895
45,7f8adb23bf002ba673ab0ecf780b5d44,22428,21895
45,7f8adb23bf002ba673ab0ecf780b5d44,28603,22099
45,7f8adb23bf002ba673ab0ecf780b5d44,21791,20314
45,7f8adb23bf002ba673ab0ecf780b5d44,129119,129120
45,7f8adb23bf002ba673ab0ecf780b5d44,27877,29568
45,7f8adb23bf002ba673ab0ecf780b5d44,28776,22428
45,7f8adb23bf002ba673ab0ecf780b5d44,125459,21784
45,7f8adb23bf002ba673ab0ecf780b5d44,22145,22145
45,7f8adb23bf002ba673ab0ecf780b5d44,29992,129124
45,7f8adb23bf002ba673ab0ecf780b5d44,24620,21791
45,7f8adb23bf002ba673ab0ecf780b5d44,21299,28603
45,7f8adb23bf002ba673ab0ecf780b5d44,26966,28650
45,7f8adb23bf002ba673ab0ecf780b5d44,129121,20099
45,7f8adb23bf002ba673ab0ecf780b5d44,22428,129119
45,7f8adb23bf002ba673ab0ecf780b5d44,29568,129123
45,7f8adb23bf002ba673ab0ecf780b5d44,23555,129119
45,7f8adb23bf002ba673ab0ecf780b5d44,28603,26966
45,7f8adb23bf002ba673ab0ecf780b5d44,87216,29568
